ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,Factor,Method,factor
GO:0051084,'de novo' post-translational protein folding,42,0.5366526049844966,2.153328253303231,8.961446033068508e-6,4.464144962203774e-4,NA,3825,"tags=57%, list=25%, signal=43%",3336/10728/131474/10694/972/23753/3309/6767/27433/11080/573/10574/10575/1861/10808/908/7266/3337/51182/6388/6782/6950/10576/3305,gfa_rna_gsea_f1,GFA,F1
GO:0006458,'de novo' protein folding,47,0.5463690818772371,2.2403815024556155,3.105737872590509e-6,1.9297198101137113e-4,NA,3825,"tags=57%, list=25%, signal=43%",3336/10728/131474/2280/10694/972/2281/23753/3309/6767/27433/11080/573/10574/10575/1861/10808/908/3329/7266/3337/51182/6388/6782/6950/10576/3305,gfa_rna_gsea_f1,GFA,F1
GO:0006103,2-oxoglutarate metabolic process,16,-0.6320641518667968,-1.80026742733193,0.00253291464588452,0.01578684236892037,NA,2757,"tags=56%, list=18%, signal=46%",51166/2806/84706/3418/137872/4967/728294/2805/55753,gfa_rna_gsea_f6,GFA,F6
GO:0061158,3'-UTR-mediated mRNA destabilization,17,-0.7350720290367939,-2.244120746841862,3.6022123281298515e-5,6.578949606557156e-4,NA,1780,"tags=59%, list=12%, signal=52%",5976/80149/84069/7538/23435/678/3184/8570/677/4343,gfa_rna_gsea_f8,GFA,F8
GO:0046032,ADP catabolic process,90,-0.5169406865071391,-2.23602934289722,6.217684126480572e-8,1.86437722538798e-6,NA,2683,"tags=38%, list=18%, signal=31%",4907/3939/2027/221937/2203/3101/5208/6521/5213/402/201163/7167/5663/5230/5465/8870/2821/6774/26471/226/230/5211/8850/5563/51085/8671/84676/2597/5214/3091/3099/2026/256471/5209,gfa_rna_gsea_f13,GFA,F13
GO:0046031,ADP metabolic process,95,-0.5063409499994275,-2.201684144787972,4.192155810797317e-8,1.3368319085542556e-6,NA,2683,"tags=37%, list=18%, signal=30%",4907/3939/2027/221937/2203/3101/5208/6521/5213/402/201163/7167/5663/204/5230/5465/8870/2821/6774/26471/226/230/5211/8850/5563/51085/8671/84676/2597/5214/3091/3099/2026/256471/5209,gfa_rna_gsea_f13,GFA,F13
GO:0015866,ADP transport,11,0.71261367210995,1.8158892973728484,0.00332086792825206,0.03868356043454449,NA,3187,"tags=64%, list=21%, signal=50%",114789/10237/291/10478/292/284427/79085,gfa_rna_gsea_f12,GFA,F12
GO:0032011,ARF protein signal transduction,19,0.6023023831136451,1.7448409390154973,0.00415378817671257,0.02207554825570032,NA,4157,"tags=58%, list=28%, signal=42%",9267/27128/23096/23550/9815/10564/8729/23362/9922/9265/9448,gfa_rna_gsea_f4,GFA,F4
GO:0006754,ATP biosynthetic process,64,0.5574720880830385,2.400493789611517,5.3927395562715017e-8,2.9818386518943432e-6,NA,3410,"tags=56%, list=23%, signal=44%",65018/523/4711/4714/4719/4704/4709/4718/6390/4713/4706/55967/4724/4722/4695/4723/1353/4707/4716/318/4694/4700/4708/4715/4696/126328/30968/4712/3988/55022/54209/4725/4717/4731/4728/4710,gfa_rna_gsea_f8,GFA,F8
GO:0046034,ATP metabolic process,179,0.4047345863674615,1.9442116435696188,1.849686306219107e-7,1.798074091545574e-5,NA,3260,"tags=38%, list=22%, signal=30%",114789/2597/2023/5223/7167/5214/2821/4907/3098/3312/5230/57521/3692/4713/526/4696/3304/51548/706/351/4700/5663/2026/4714/11182/2033/374291/126328/3643/1291/523/5213/6774/3939/4723/51024/3303/4724/55753/6390/7415/572/54541/64802/3091/30968/4725/221937/226/4708/4722/5236/3099/79147/4728/4712/4711/4705/5211/4707/5209/4719/3607/4726/55967/318/204/54539,gfa_rna_gsea_f12,GFA,F12
GO:0042773,ATP synthesis coupled electron transport,79,0.6940957506111813,3.104285721536262,1e-10,1.1590384615384616e-8,NA,2221,"tags=61%, list=15%, signal=52%",1337/65018/1329/7385/4711/4714/1349/4719/4697/4704/4709/4718/7386/1347/6390/27069/4713/4706/55967/4724/1351/7388/9167/4722/1537/4695/27089/4723/29103/51142/1327/4707/4716/1346/637/4694/4700/6622/4708/57017/7384/1350/4715/4696/1716/1340/23479/4712,gfa_rna_gsea_f8,GFA,F8
GO:0015867,ATP transport,19,0.6019189941088952,1.8357415699136963,0.00266308989923736,0.03243980746103305,NA,5397,"tags=68%, list=36%, signal=44%",114789/10237/291/961/10478/292/284427/79085/51063/255022/284439/56172/119395,gfa_rna_gsea_f12,GFA,F12
GO:0086067,AV node cell to bundle of His cell communication,10,0.7161640794037258,1.846686825881154,0.0024054428819703,0.02412246963333614,NA,3579,"tags=70%, list=24%, signal=53%",1525/775/783/6331/8913/2702/6262,gfa_rna_gsea_f7,GFA,F7
GO:0034314,Arp2/3 complex-mediated actin nucleation,33,0.5533530406621568,2.067777581841568,1.0907371156387128e-4,0.0033201376747245,NA,1837,"tags=45%, list=12%, signal=40%",10097/10109/10092/10094/375/10093/2764/81873/10552/8936/9535/10096/55435/57175/27236,gfa_rna_gsea_f1,GFA,F1
GO:0042113,B cell activation,237,0.4517244195944062,2.11083815556215,1e-10,4.531578947368421e-9,NA,2872,"tags=39%, list=19%, signal=32%",8741/150372/56833/6850/54440/3575/5777/695/3071/22806/84433/1493/5293/5336/940/3586/7535/112616/374403/4773/3635/1378/942/7805/7305/6778/6482/4066/8935/3394/11314/10312/4242/7462/972/3718/3676/64127/100/2322/10538/6688/4064/114609/5079/3087/5795/200081/202309/974/4332/930/55619/718/23228/683/2185/4067/139818/958/65992/23075/939/259307/578/7293/572/933/3561/8503/6830/841/5580/3956/54900/9759/4323/7040/5450/115352/1026/57162/5618/200558/51176/952/9466/83416/3688/1540/79840/975,gfa_rna_gsea_f4,GFA,F4
GO:0002312,B cell activation involved in immune response,73,0.45278529378559573,1.7847743116895165,5.141167724499651e-4,0.00418162184555457,NA,3227,"tags=42%, list=21%, signal=34%",8741/5336/940/3586/1378/6778/6482/3394/4242/100/10538/4064/202309/930/55619/23228/2185/139818/958/65992/23075/6830/3956/7040/5450/200558/9466/7292/1235/9452/159296,gfa_rna_gsea_f4,GFA,F4
GO:0001783,B cell apoptotic process,24,0.49428246521068414,1.7177333967511428,0.00767936863897094,0.03812483919858143,NA,3406,"tags=42%, list=23%, signal=32%",8915/3586/64332/4067/695/604/578/96459/972/581,gfa_rna_gsea_f6,GFA,F6
GO:0030183,B cell differentiation,129,0.42454724151156586,2.0036453512402286,1.1497435955677038e-6,2.0380896030842795e-4,NA,2485,"tags=34%, list=17%, signal=29%",3578/5295/59067/7157/1015/29760/115352/604/7412/678/1380/100/55846/6929/55012/931/9678/596/3635/51341/7528/3955/3394/5450/3071/677/2322/56262/939/9734/930/695/2146/973/5777/55619/6688/84433/581/4914/285282/55795/22806/4242,gfa_rna_gsea_f3,GFA,F3
GO:0001782,B cell homeostasis,33,0.48791127032455184,1.8785688831271,9.29948395413988e-4,0.00696599818726619,NA,3406,"tags=45%, list=23%, signal=35%",8915/3091/10673/55012/7128/139818/54440/4067/3071/578/202309/836/3575/972/581,gfa_rna_gsea_f6,GFA,F6
GO:0019724,B cell mediated immunity,111,0.4671261545453663,2.31921578254697,1.574968988563949e-9,7.083834398563373e-8,NA,3580,"tags=46%, list=24%, signal=35%",8915/715/4179/716/2212/4292/717/712/2214/10538/51279/23529/121260/3586/7037/713/64127/714/64332/2067/3426/51311/695/4683/604/54209/2207/718/5777/970/7292/10666/1439/3598/3566/708/3133/3565/5130/7784/3135/3981/3665/972/200558/51010/732/50615/3329/958/1378,gfa_rna_gsea_f6,GFA,F6
GO:0042100,B cell proliferation,81,0.4905292678140972,1.9867821681010964,1.652316687581824e-5,2.2479712587033076e-4,NA,2872,"tags=41%, list=19%, signal=33%",54440/3575/695/3071/22806/84433/1493/3586/4773/3635/7305/11314/972/100/4064/114609/202309/4332/930/23228/683/4067/958/7293/933/5580/115352/1026/57162/5618/51176/952/975,gfa_rna_gsea_f4,GFA,F4
GO:0050853,B cell receptor signaling pathway,57,0.6573305643253665,2.474500260286953,2.410489463412283e-10,1.0230999997173121e-8,NA,1176,"tags=44%, list=8%, signal=41%",150372/6850/89857/3932/5777/695/3071/1493/5293/5336/4773/971/11314/5583/7462/26191/4790/7006/9404/974/4332/2885/930/23228/4067,gfa_rna_gsea_f4,GFA,F4
GO:0030509,BMP signaling pathway,149,0.3942145127963682,1.696561189365607,2.0033972813734985e-4,0.00308022332011175,NA,5225,"tags=53%, list=35%, signal=35%",3516/23592/659/2131/3791/4756/28996/51232/4090/4092/1386/331/1954/3096/8239/151556/8321/27250/64750/4089/51592/7049/9958/25928/53918/90/6498/4087/7321/6653/7474/5494/4926/25/2200/6422/23213/94/11167/860/658/51496/392255/1655/51176/92/375567/6423/57154/56963/93/5654/57045/4036/7323/55768/654/1003/56884/657/26585/63893/3077/9110/7554/8200/1958/4774/6664/4093/3209/2022/3675/4851/151449/6497/23090/5046/2627,gfa_rna_gsea_f11,GFA,F11
GO:0060020,Bergmann glial cell differentiation,10,-0.7013043944358341,-1.7161315268633894,0.00584962303254255,0.02882721015301222,NA,1571,"tags=70%, list=10%, signal=63%",5595/5604/5594/5781/7431/9283/2670,gfa_rna_gsea_f13,GFA,F13
GO:0015740,C4-dicarboxylate transport,25,0.564119577308116,1.7494605678555912,0.00353390625689303,0.02532562783625959,NA,1836,"tags=36%, list=12%, signal=32%",84230/6558/6566/10165/23507/6507/55144/56262/6509,gfa_rna_gsea_f11,GFA,F11
GO:0043369,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",33,0.536669657167472,1.7813552472764551,0.00138975367327869,0.00941128695376484,NA,2814,"tags=45%, list=19%, signal=37%",3594/6776/6778/4063/3718/84695/10538/3570/6693/969/3956/3593/6774/9021/1540,gfa_rna_gsea_f4,GFA,F4
GO:0035710,"CD4-positive, alpha-beta T cell activation",112,0.5263115006738747,2.2467510354048077,2.7376389803154206e-9,8.918783856411375e-8,NA,3490,"tags=54%, list=23%, signal=41%",54440/3594/6776/5734/3071/84433/4818/864/940/3566/942/6778/3559/7048/10312/916/4063/3122/8809/84807/3606/3718/84695/10538/114548/3570/51043/2529/6775/6693/430/2625/3142/1604/969/80149/3726/3561/60437/3956/246778/3593/4092/6774/91543/9021/51176/79798/26279/975/7292/26022/64218/1051/30968/159296/2475/538/10892/5590,gfa_rna_gsea_f4,GFA,F4
GO:0035743,"CD4-positive, alpha-beta T cell cytokine production",16,0.5967591041913327,1.7176707491536496,0.00536787462565171,0.04262474356891022,NA,4727,"tags=75%, list=31%, signal=51%",3554/3569/5590/30009/3553/6504/114548/91543/3606/8809/383/10865,gfa_rna_gsea_f7,GFA,F7
GO:0043367,"CD4-positive, alpha-beta T cell differentiation",91,0.508471986147405,2.0864130945660153,4.148289890451453e-7,8.711408769948051e-6,NA,3490,"tags=53%, list=23%, signal=41%",54440/3594/6776/5734/3071/864/3566/942/6778/4063/3122/8809/84807/3606/3718/84695/10538/114548/3570/51043/2529/6775/6693/430/2625/3142/969/80149/3726/3561/3956/246778/3593/4092/6774/91543/9021/51176/79798/26279/7292/26022/64218/159296/2475/538/10892/5590,gfa_rna_gsea_f4,GFA,F4
GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",74,0.46725127325073407,2.1774528219004567,1.8563042572614304e-6,3.463760296753759e-5,NA,2798,"tags=43%, list=19%, signal=35%",942/941/3569/10892/10538/8767/3122/5971/538/80149/246778/3726/9021/969/64332/6774/57089/604/5734/301/3572/114548/8809/3606/84695/7292/3956/3662/3146/3566/430/3570,gfa_rna_gsea_f6,GFA,F6
GO:0043373,"CD4-positive, alpha-beta T cell lineage commitment",29,0.5680993879127262,1.8174055920869607,0.00119421692530606,0.00829210300555257,NA,2626,"tags=48%, list=17%, signal=40%",3594/6776/6778/4063/3718/84695/10538/3570/6693/969/3956/3593/6774/9021,gfa_rna_gsea_f4,GFA,F4
GO:0035739,"CD4-positive, alpha-beta T cell proliferation",16,0.6380388596526397,1.761114761178879,0.00416091302778755,0.02207554825570032,NA,1312,"tags=38%, list=9%, signal=34%",84433/940/3559/7048/916/1604,gfa_rna_gsea_f4,GFA,F4
GO:0036037,"CD8-positive, alpha-beta T cell activation",24,0.6341338912577641,1.9465604323926249,4.245893768507264e-4,0.00359410136836984,NA,1839,"tags=54%, list=12%, signal=48%",944/3071/864/57705/10859/11006/56253/51043/8320/92196/3133/3077/50856,gfa_rna_gsea_f4,GFA,F4
GO:0043374,"CD8-positive, alpha-beta T cell differentiation",13,0.5993645866360545,1.7894196607623638,0.00629693068594947,0.03265049496065492,NA,2623,"tags=46%, list=17%, signal=38%",865/944/3071/3659/2841/11006,gfa_rna_gsea_f6,GFA,F6
GO:0048208,COPII vesicle coating,21,0.56859269277152,1.892030210768431,0.00157192975212361,0.02410692268714759,NA,1704,"tags=52%, list=11%, signal=47%",58485/5537/10342/10959/553115/10113/27095/1453/51399/51693/79090,gfa_rna_gsea_f1,GFA,F1
GO:0090114,COPII-coated vesicle budding,38,0.4878002720309971,1.6589543928643828,0.00607534500432964,0.03642425098966067,NA,2796,"tags=53%, list=19%, signal=43%",8452/10427/5537/10483/128637/375056/56681/9217/59349/9218/10802/22937/10484/22872/51128/5861/9871/9632/9919/10972,gfa_rna_gsea_f11,GFA,F11
GO:0090110,COPII-coated vesicle cargo loading,17,0.6805163037599138,1.9146944176407723,3.677823732221844e-4,0.00489321051525409,NA,2211,"tags=76%, list=15%, signal=65%",10427/10483/128637/375056/56681/10802/22937/10484/22872/51128/5861/9871/9632,gfa_rna_gsea_f11,GFA,F11
GO:0070934,CRD-mediated mRNA stabilization,11,0.7650904975011621,1.9892845031319224,6.957426484785415e-4,0.00523500741870183,NA,2339,"tags=73%, list=16%, signal=61%",1660/10642/4904/10643/10605/26986/3192/3184,gfa_rna_gsea_f13,GFA,F13
GO:0006241,CTP biosynthetic process,11,-0.6901075902258089,-1.9435124436251363,0.00413797718914903,0.03558489219269145,NA,3653,"tags=82%, list=24%, signal=62%",7371/8382/29922/4830/4833/54963/56474/83549/4832,gfa_rna_gsea_f7,GFA,F7
GO:0046323,D-glucose import,68,-0.43410172316521617,-1.7874815966804274,9.986006730857424e-4,0.0069258529996407,NA,2073,"tags=34%, list=14%, signal=29%",83667/4205/11132/8682/23433/6443/55625/5781/23607/3952/28999/4780/376497/6515/6814/6517/6506/10580/8660/3099/10776/6272/6513,gfa_rna_gsea_f13,GFA,F13
GO:1904659,D-glucose transmembrane transport,100,-0.43053780359148025,-1.8741159391515143,1.545407750120451e-5,2.1610609071869976e-4,NA,2146,"tags=32%, list=14%, signal=28%",66035/83667/4205/11132/8682/23433/6443/55625/5781/23607/125206/3952/5467/1906/28999/4780/8013/376497/6515/6814/154091/6517/6506/3553/10580/6518/8660/3099/718/10776/6272/6513,gfa_rna_gsea_f13,GFA,F13
GO:0071897,DNA biosynthetic process,150,0.476384945989234,2.198885846016149,1.6539068939686136e-9,7.019786514048476e-8,NA,3042,"tags=45%, list=20%, signal=37%",51514/286826/890/79075/7083/1063/1736/3776/1111/22948/5983/6240/5426/10721/5984/5422/80119/54984/5111/10694/9370/5985/7298/10714/55135/7486/5982/3178/5423/7520/10574/124739/3978/5427/2264/7398/5424/7415/6847/7203/3980/908/10459/6714/10576/55651/3326/64094/51455/2671/3192/4880/63922/64769/5159/7013/3184/10575/1032/55512/56158/6117/56655/1602/5425/3082/54108/27000,gfa_rna_gsea_f13,GFA,F13
GO:0006308,DNA catabolic process,31,-0.4841598221409517,-1.750741840677262,0.00374459449536611,0.02616579200012401,NA,2562,"tags=42%, list=17%, signal=35%",3669/2021/328/58511/64802/1773/9941/1029/6419/1677/11219/1775/80198,gfa_rna_gsea_f11,GFA,F11
GO:0071103,DNA conformation change,79,0.6755575370190229,2.797812039247759,1e-10,5.286842105263158e-9,NA,2075,"tags=53%, list=14%, signal=46%",84296/83990/7153/25788/79075/4175/3149/5888/4176/51659/116447/4173/9837/4171/1763/1660/5983/84515/10721/5984/80119/9401/5985/8607/4174/7486/5982/7156/2071/7520/6832/4172/3148/7155/1653/7150/10146/64785/4683/57697/5965/63922,gfa_rna_gsea_f13,GFA,F13
GO:0000077,DNA damage checkpoint signaling,113,0.4985215502294768,2.210632389610855,1.5119666107277e-8,5.468099290937715e-7,NA,2111,"tags=35%, list=14%, signal=31%",51514/83990/4436/983/5888/63967/25896/51512/79968/11200/1111/835/1869/55159/5810/5347/261726/2177/146956/54584/10769/51720/1017/79621/8720/675/11073/60561/595/54962/672/51360/5514/144455/54465/79184/4683/84126/440275/6154,gfa_rna_gsea_f13,GFA,F13
GO:0030330,"DNA damage response, signal transduction by p53 class mediator",69,0.433456376145724,1.9936210792566855,6.96088453028564e-5,8.021654123141789e-4,NA,4469,"tags=51%, list=30%, signal=36%",960/11200/8444/6672/10538/6154/51065/6591/7291/4683/27063/754/10269/10467/51499/1263/675/10397/6615/4194/8533/972/56950/51147/602/5716/545/7157/472/1655/23411/8738/1026/5527/23028,gfa_rna_gsea_f6,GFA,F6
GO:0042772,"DNA damage response, signal transduction resulting in transcription",16,-0.6045873538479126,-1.795071371211328,0.0058702939616778,0.03545116403510234,NA,2412,"tags=44%, list=16%, signal=37%",8533/7023/11200/10524/51147/10459/10467,gfa_rna_gsea_f11,GFA,F11
GO:0000729,DNA double-strand break processing,16,0.5820561861441254,1.816544313262915,0.00667609497675112,0.03421498675584952,NA,3898,"tags=62%, list=26%, signal=46%",5932/113510/92797/4683/6419/56916/51444/1763/5893/472,gfa_rna_gsea_f6,GFA,F6
GO:0032508,DNA duplex unwinding,66,0.6848171908388379,2.7632756385248314,1e-10,5.286842105263158e-9,NA,2075,"tags=55%, list=14%, signal=47%",84296/83990/7153/25788/79075/4175/5888/4176/51659/4173/9837/4171/1763/1660/5983/84515/10721/5984/80119/9401/5985/8607/4174/7486/5982/2071/7520/6832/4172/1653/10146/64785/4683/57697/5965/63922,gfa_rna_gsea_f13,GFA,F13
GO:0032392,DNA geometric change,71,0.6763651804530852,2.750819919503019,1e-10,5.286842105263158e-9,NA,2922,"tags=63%, list=19%, signal=51%",84296/83990/7153/25788/79075/4175/3149/5888/4176/51659/4173/9837/4171/1763/1660/5983/84515/10721/5984/80119/9401/5985/8607/4174/7486/5982/2071/7520/6832/4172/3148/1653/10146/64785/4683/57697/5965/63922/2547/641/10923/3181/84083/3146/6742,gfa_rna_gsea_f13,GFA,F13
GO:0031570,DNA integrity checkpoint signaling,119,0.5263006694858932,2.348366840870244,1e-10,5.286842105263158e-9,NA,2111,"tags=38%, list=14%, signal=33%",990/51514/83990/4436/983/5888/63967/25896/8914/51512/79968/11200/1111/1763/835/1869/55159/5810/5347/261726/2177/146956/54584/10769/51720/81620/1017/79621/8720/675/11073/60561/595/54962/672/51360/5514/144455/54465/6419/79184/4683/84126/440275/6154,gfa_rna_gsea_f13,GFA,F13
GO:0006346,DNA methylation-dependent heterochromatin formation,38,-0.5036846058300095,-1.867597065722554,7.460369422807141e-4,0.00784705872796835,NA,3088,"tags=47%, list=21%, signal=38%",23411/57673/1788/2146/3065/84456/10919/3070/54737/53615/10664/10155/79813/1786/90378/11176/22880/8932,gfa_rna_gsea_f8,GFA,F8
GO:0006310,DNA recombination,257,0.5231018345929815,2.5835097153061417,1e-10,5.286842105263158e-9,NA,2908,"tags=46%, list=19%, signal=38%",9156/84296/9319/83990/7153/25788/4175/4436/3149/5888/7516/4176/51659/4173/23028/8914/8438/2956/8317/4171/1111/2237/10635/84515/55159/5347/10721/348654/22976/56916/80119/63979/3838/2177/146956/29128/9401/5885/8607/79677/54556/79915/55135/4174/7486/86/7374/30009/286053/79913/80010/7156/5423/6421/26168/2187/7520/142/64919/6832/54799/4172/3148/54780/675/7518/23613/7155/11073/6502/80314/29893/672/79840/6847/9466/708/3980/5889/10459/3276/9643/8089/4683/51588/27336/57697/10902/256006/10213/5965/5932/64769/22944/3329/6944/27301/84057/493861/2547/79728/641/196528/8295/6929/1387/55693/5591/400629/64421/11077/2021/57162/84083/6117/125150/3146/328,gfa_rna_gsea_f13,GFA,F13
GO:0006281,DNA repair,500,-0.34308732148429905,-1.9022795113857256,1e-10,4.531578947368421e-9,NA,3152,"tags=32%, list=21%, signal=26%",85015/675/56897/9025/51588/56916/2967/6749/9913/84126/121642/7518/5582/79184/6604/1017/91875/10036/56776/80820/55775/5889/348654/8091/983/4439/2189/1791/407006/7515/4172/2521/4798/51343/4292/7334/10269/8317/79621/5883/23126/8555/4221/63979/84444/8193/28990/64858/10293/1653/56907/10714/7341/6877/4968/56158/988/8089/3978/5893/8464/9656/117143/1161/1111/7319/5427/56647/5887/5977/11169/133746/148479/5394/25988/23411/7320/7323/79677/8846/22890/84501/6599/54726/5980/6502/5885/1454/11073/4436/10463/8850/5984/6881/9643/27336/83933/605/11201/7014/10635/8450/11198/22944/55218/80314/64769/6880/9100/126549/1108/9126/9112/5378/5810/7155/26122/55929/25788/84101/1647/8110/6847/3150/23047/6605/7336/2070/2968/57599/1022/54465/25913/64710/6421/4331/55284/64110/56893/10038/3981/29117/51444/7507/56852/2332/7913/7528/1054/25898/51377/7398/5983/8451/55274/151987/5884/3146,gfa_rna_gsea_f4,GFA,F4
GO:0006260,DNA replication,234,0.6005224508858904,2.922472517876738,1e-10,5.286842105263158e-9,NA,2246,"tags=46%, list=15%, signal=40%",990/10926/9156/55388/84296/157570/51514/5557/890/79075/993/4175/983/7083/5888/8208/4176/51659/116447/4173/9837/8914/8317/4171/1111/1763/2237/1660/5983/84515/6240/55159/5426/898/10721/10293/5984/348654/5422/80119/10036/11169/374393/5111/146956/9401/5985/79733/8607/10714/79915/4174/7486/81620/86/1017/5982/79913/80010/26271/5423/142/5558/4172/3978/7270/675/56953/5427/23649/83743/5928/2735/11073/5424/9134/54962/672/23560/6416/7150/144455/3980/50485/94/4781/54465/6419/64785/4673/6418/246243/4683/5931/64863/51455/57697/6749/10535/5965/63922/5932/64769/22944/9126/1854/80174/7013,gfa_rna_gsea_f13,GFA,F13
GO:0000076,DNA replication checkpoint signaling,16,0.7227588522836393,2.0876147489806844,1.546997000291256e-4,0.00151034091049389,NA,1156,"tags=44%, list=8%, signal=40%",990/63967/8914/1763/81620/11073/54962,gfa_rna_gsea_f13,GFA,F13
GO:0006270,DNA replication initiation,27,0.7751634885002083,2.593926359256012,2.935833602608586e-9,1.1718059021802617e-7,NA,1783,"tags=70%, list=12%, signal=62%",990/55388/5557/4175/4176/4173/4171/898/5422/4174/81620/1017/5558/4172/23649/11073/9134/64785/4683,gfa_rna_gsea_f13,GFA,F13
GO:0022616,DNA strand elongation,36,0.7204357613239057,2.572531725686859,2.141212983855355e-9,8.761674321106465e-8,NA,1783,"tags=50%, list=12%, signal=44%",4176/4173/9837/1763/5983/5426/5984/5422/5111/8607/10714/86/79913/4172/3978/64858/3980/4683,gfa_rna_gsea_f13,GFA,F13
GO:0006271,DNA strand elongation involved in DNA replication,15,0.8546626816493184,2.411386952650588,3.7679452842584695e-8,1.2095859791823896e-6,NA,1452,"tags=87%, list=10%, signal=78%",4176/4173/9837/1763/5983/5426/5984/5422/5111/10714/4172/3978/3980,gfa_rna_gsea_f13,GFA,F13
GO:0000731,DNA synthesis involved in DNA repair,36,0.5611286624603244,2.0036780013789666,2.0806794532678057e-4,0.0019322426910393,NA,1845,"tags=47%, list=12%, signal=42%",51514/5983/6240/5426/10721/5422/5111/10714/7486/124739/5427/7398/5424/7415/6847/10459/51455,gfa_rna_gsea_f13,GFA,F13
GO:0006265,DNA topological change,10,0.8205264012358849,2.109549979761326,1.0068276482332644e-4,0.0010655687233764,NA,1334,"tags=70%, list=9%, signal=64%",7153/116447/7156/2071/3148/7155/7150,gfa_rna_gsea_f13,GFA,F13
GO:0006268,DNA unwinding involved in DNA replication,19,0.7552491919255752,2.2856048626184284,2.9680289574423648e-6,5.3397941870164575e-5,NA,855,"tags=63%, list=6%, signal=60%",84296/4175/5888/4176/51659/4173/9837/4171/9401/4174/7486/4172,gfa_rna_gsea_f13,GFA,F13
GO:0006261,DNA-templated DNA replication,133,0.6452487265977699,2.9289231735078354,1e-10,5.286842105263158e-9,NA,2996,"tags=62%, list=20%, signal=50%",990/10926/9156/55388/84296/5557/79075/4175/7083/5888/4176/51659/4173/9837/8914/8317/4171/1763/2237/5983/84515/6240/55159/5426/898/10721/10293/5984/348654/5422/11169/5111/146956/9401/5985/79733/10714/79915/4174/7486/81620/1017/5982/26271/5423/142/5558/4172/3978/675/5427/23649/11073/5424/9134/54962/672/144455/3980/50485/54465/6419/64785/4683/64863/57697/5965/63922/5932/80174/7013/64318/641/11177/2021/84083/6117/56655/6742/1602/5425/54108,gfa_rna_gsea_f13,GFA,F13
GO:0045005,DNA-templated DNA replication maintenance of fidelity,46,0.6597077357389836,2.479876275417846,6.1384925463007465e-9,2.317460750105277e-7,NA,2108,"tags=54%, list=14%, signal=47%",9156/5888/8914/1763/84515/55159/5426/10721/10293/348654/5111/146956/7486/142/675/5424/54962/672/50485/54465/6419/4683/57697/5965/5932,gfa_rna_gsea_f13,GFA,F13
GO:0006354,DNA-templated transcription elongation,114,-0.3778689377857124,-1.789376481116579,7.50592260803527e-5,8.285383801946624e-4,NA,3671,"tags=39%, list=24%, signal=29%",9443/2962/6469/65123/84246/2146/80306/9025/23160/23211/55250/57117/81857/51082/6829/54623/23476/55837/26512/51574/9440/26610/123169/23168/80335/11198/10771/9441/905/3150/22916/3192/10001/10915/7428/6917/9412/55209/79577/85403/55795/284695/29079/2963,gfa_rna_gsea_f4,GFA,F4
GO:0006352,DNA-templated transcription initiation,178,-0.38141090238380887,-1.9037336240684055,5.072562105298789e-7,1.0363502308012136e-5,NA,3398,"tags=37%, list=23%, signal=29%",7291/51106/84246/51773/80306/11036/5442/8467/84661/9329/27005/55832/9013/10432/81857/4609/5929/23493/10269/4221/9014/6877/6722/4968/9656/2958/57106/29104/8061/2960/54457/9519/6908/2308/9440/83860/8850/6881/80227/387332/5706/100129583/1386/6880/653390/9441/6882/902/1022/1810/6884/4331/10001/9774/10923/170506/29117/9412/51616/55795/2957/7019/29079/3146/2963,gfa_rna_gsea_f4,GFA,F4
GO:0006353,DNA-templated transcription termination,15,0.6398950887916288,1.8054311967846688,0.00440721003067344,0.02303751505192442,NA,2438,"tags=47%, list=16%, signal=39%",1660/22803/4150/7270/8458/51728/80335,gfa_rna_gsea_f13,GFA,F13
GO:0006984,ER-nucleus signaling pathway,46,0.523950762375504,1.854449590222234,4.336406579725516e-4,0.00552588629342885,NA,2852,"tags=41%, list=19%, signal=34%",57003/488/55161/22926/51360/9451/2932/8440/83939/4780/22937/11160/267/7466/5770/8720/6721/10613/4690,gfa_rna_gsea_f11,GFA,F11
GO:0036503,ERAD pathway,102,0.420723047806862,2.0572355002754614,4.482113062024091e-6,2.5507777041570463e-4,NA,2555,"tags=40%, list=17%, signal=34%",4189/11236/79139/51465/27248/7844/6048/51035/79089/26232/10134/29978/10952/51528/4780/337867/51009/9097/126433/80700/23190/51136/23753/84447/3309/93611/57414/3300/10273/81502/10613/258010/51439/9709/118424/7184/91445/83590/1861/6449/550,gfa_rna_gsea_f1,GFA,F1
GO:0038127,ERBB signaling pathway,123,0.3954499498536747,1.6712628692343807,0.00106899784458748,0.01081866819967708,NA,3642,"tags=37%, list=24%, signal=28%",9655/5781/6654/3516/8065/5594/5290/867/55704/8895/5286/5170/2885/57142/1845/3672/8440/5899/8826/6868/5663/5898/27/5604/5782/144165/5795/3084/3092/2241/8412/25/2549/2066/153090/6714/2064/1839/54206/55614/122809/5747/7039/5641/23705,gfa_rna_gsea_f11,GFA,F11
